monto_prestamo,plazo,tasa_interes,trabajo_prestatario,antiguedad_prestatario,estatus_vivienda,ingreso_anual,estatus_verif_ingreso,fecha_prestamo,estatus_prestamo,tipo_prestamo,estado_vive,proporcion_pagos,pagos_recib,cargos_atrasados,pagos_mes_anterior,meses_mala_calif,tipo_solicitud,ingreso_conjunto,cuentas_mora,saldo_total,saldo_plazos,hipotecas,metodo_recibe_pago
5400,36 months,6.49,Installation Technician,4 years,MORTGAGE,60000,Not Verified,01-12-2014,Fully Paid,Debt consolidation,WI,6.5,5888.7844200476,0,01-01-2017,44,Individual,,0,101226,,1,Cash
21000,60 months,11.44,Superintendent,10+ years,MORTGAGE,110000,Source Verified,01-12-2014,Charged Off,Credit card refinancing,TX,14.25,8963.45,0,01-05-2016,,Individual,,0,190657,,3,Cash
28000,60 months,11.44,HR Specialist,4 years,RENT,75621,Source Verified,01-12-2014,Fully Paid,Debt consolidation,PA,23.9,33559.7614599959,0,01-12-2016,25,Individual,,0,82937,,0,Cash
35000,36 months,17.86,Store Set-up,10+ years,RENT,84000,Verified,01-12-2014,Fully Paid,Debt consolidation,AZ,35.1,42603.3500077841,0,01-06-2016,,Individual,,0,87138,,1,Cash
30000,36 months,17.14,GENERAL MANAGER,5 years,MORTGAGE,80000,Source Verified,01-12-2014,Fully Paid,Debt consolidation,TX,18.32,38530.0742028884,0,01-01-2018,,Individual,,0,286129,,3,Cash
28000,36 months,8.67,Project Manager/Service Desk Lead,9 years,MORTGAGE,110000,Source Verified,01-12-2014,Fully Paid,Debt consolidation,AZ,33.14,31884.7706440686,0,01-11-2017,,Individual,,0,356911,,2,Cash
12000,36 months,10.49,Network Engineer,2 years,MORTGAGE,115000,Verified,01-12-2014,Fully Paid,Credit card refinancing,PA,22.76,13037.66,0,01-11-2015,,Individual,,0,273543,,2,Cash
20000,36 months,8.67,,n/a,MORTGAGE,74000,Source Verified,01-12-2014,Fully Paid,Credit card refinancing,VA,27.81,22775.7427689077,0,01-12-2017,,Individual,,0,254172,,4,Cash
20000,36 months,11.99,psychotherapist,2 years,MORTGAGE,99000,Source Verified,01-12-2014,Fully Paid,Debt consolidation,WI,15.83,23651.125114962,0,01-03-2017,,Individual,,0,192125,,3,Cash
18425,36 months,19.99,mailroom clerk,10+ years,RENT,42000,Verified,01-12-2014,Charged Off,Debt consolidation,CA,27.74,4708.16,0,01-05-2015,,Individual,,0,38389,,4,Cash
3500,36 months,12.99,Field Technician,10+ years,RENT,50000,Verified,01-12-2014,Charged Off,Debt consolidation,CA,18.58,1888.13,0,01-01-2016,,Individual,,0,25326,,0,Cash
14900,60 months,12.99,Registered Nurse,4 years,RENT,80000,Source Verified,01-12-2014,Current,Credit card refinancing,NY,14.36,16953.8,0,01-02-2019,47,Individual,,0,33933,,0,Cash
10000,36 months,7.49,Teacher,10+ years,OWN,56400,Not Verified,01-12-2014,Fully Paid,Other,MA,16.98,11188.249426737,0,01-12-2017,,Individual,,0,29160,,0,Cash
22000,36 months,16.49,Executive Managment,7 years,MORTGAGE,100000,Source Verified,01-12-2014,Fully Paid,Debt consolidation,FL,30.03,27962.2613997402,0,01-09-2017,,Individual,,0,362117,,1,Cash
26375,60 months,17.14,Asst Customer Accounting Manager,10+ years,MORTGAGE,60000,Source Verified,01-12-2014,Current,Credit card refinancing,TX,23.49,32928.3,0,01-02-2019,,Individual,,0,130807,,4,Cash
10800,36 months,8.19,Director,10+ years,RENT,110000,Not Verified,01-12-2014,Fully Paid,Other,PA,7.14,12052.2836707278,0,01-01-2017,,Individual,,0,267241,,3,Cash
12000,36 months,12.99,Sales Specialist,3 years,RENT,42000,Not Verified,01-12-2014,Fully Paid,Debt consolidation,NV,13.49,14537.5753321216,0,01-11-2017,52,Individual,,0,14358,,0,Cash
27125,60 months,19.24,IV THERAPIST RN,10+ years,RENT,88000,Verified,01-12-2014,Fully Paid,Debt consolidation,MD,17.41,30791.41,0,01-08-2015,,Individual,,0,422990,,2,Cash
14350,36 months,19.24,Driver License Examiner,10+ years,RENT,40000,Not Verified,01-12-2014,Fully Paid,Debt consolidation,NC,26.43,18968.5252889575,0,01-12-2017,,Individual,,0,25942,,0,Cash
20000,60 months,11.44,maintanance,10+ years,MORTGAGE,48000,Source Verified,01-12-2014,Fully Paid,Home improvement,WY,15.28,24438.5055802172,0,01-04-2017,,Individual,,0,213813,,4,Cash
32000,36 months,18.54,Director,9 years,MORTGAGE,248000,Verified,01-12-2014,Fully Paid,Debt consolidation,NJ,18.28,35895.74,0,01-08-2015,,Individual,,0,857422,,1,Cash
11850,60 months,25.8,manager,2 years,RENT,35000,Source Verified,01-12-2014,Current,Major purchase,PA,23.86,17653.02,0,01-02-2019,,Individual,,0,24318,,0,Cash
7500,36 months,8.67,Financial Administrator,10+ years,RENT,50000,Not Verified,01-12-2014,Fully Paid,Credit card refinancing,WA,12.89,8540.8986040362,0,01-12-2017,64,Individual,,0,19164,,0,Cash
25000,60 months,9.49,Territory Manager,10+ years,MORTGAGE,120000,Source Verified,01-12-2014,Current,Credit card refinancing,WI,24.71,26233.32,0,01-02-2019,,Individual,,0,380975,,5,Cash
12000,60 months,9.49,Senior VP,3 years,RENT,143000,Source Verified,01-11-2014,Fully Paid,Debt consolidation,FL,18.96,14939.0059551166,0,01-10-2018,57,Individual,,0,243339,,4,Cash
10000,36 months,11.44,,n/a,RENT,30000,Verified,01-12-2014,Fully Paid,Debt consolidation,MI,6.88,11834.1993906589,0,01-11-2017,,Individual,,0,5976,,0,Cash
12000,36 months,12.39,Advanced Medical Support Assistant,3 years,RENT,36000,Not Verified,01-11-2014,Fully Paid,Debt consolidation,NY,14.77,13675.980000294,0,01-04-2016,,Individual,,0,101898,,3,Cash
15000,60 months,11.44,Repair Monitor,3 years,RENT,53000,Source Verified,01-12-2014,Fully Paid,Debt consolidation,FL,18.61,15904.39,0,01-06-2015,39,Individual,,0,29317,,2,Cash
10000,36 months,14.99,truck driver,1 year,MORTGAGE,50000,Verified,01-12-2014,Fully Paid,Other,CA,26.67,12307.5883990431,0,01-03-2017,31,Individual,,0,173492,,3,Cash
22200,60 months,15.59,Payroll Garnishment Specialist,< 1 year,MORTGAGE,52000,Source Verified,01-11-2014,Current,Credit card refinancing,OR,27.95,27238.97,0,01-02-2019,,Individual,,0,287476,,7,Cash
5500,36 months,8.67,,n/a,MORTGAGE,13462.32,Verified,01-11-2014,Fully Paid,Debt consolidation,TX,12.22,6263.9944926371,0,01-12-2017,,Individual,,0,58684,,1,Cash
2500,36 months,13.66,manager,1 year,RENT,30000,Not Verified,01-11-2014,Fully Paid,Other,IL,21.56,2749.62,0,01-08-2015,,Individual,,0,115726,,0,Cash
10000,36 months,11.99,Nurse Practitioner,2 years,RENT,90000,Not Verified,01-11-2014,Fully Paid,Debt consolidation,NY,9.2,11944.6430830197,0,01-10-2017,,Individual,,0,13850,,0,Cash
20000,60 months,11.99,UNIVERSAL AGENT,10+ years,RENT,48500,Source Verified,01-11-2014,Charged Off,Debt consolidation,FL,17.15,16084.79,0,01-08-2017,,Individual,,0,73980,,0,Cash
20000,36 months,8.19,Corporate Trainer,5 years,RENT,90000,Source Verified,01-11-2014,Fully Paid,Debt consolidation,GA,13.67,22611.656797559,0,01-11-2017,47,Individual,,0,49718,,2,Cash
8475,36 months,11.99,PRESIDENT,10+ years,OWN,80000,Source Verified,01-11-2014,Fully Paid,Debt consolidation,IL,1.55,9809.2300001097,0,01-12-2016,,Individual,,0,2592,,8,Cash
12000,36 months,8.67,receiving,10+ years,RENT,45000,Not Verified,01-11-2014,Fully Paid,Credit card refinancing,CA,7.95,12919.58,0,01-11-2015,38,Individual,,0,26600,,1,Cash
12000,36 months,8.19,Trooper,10+ years,MORTGAGE,120000,Not Verified,01-11-2014,Fully Paid,Home improvement,NY,11.78,12928.96,0,01-12-2015,19,Individual,,0,155968,,5,Cash
28000,36 months,8.19,Consultant,< 1 year,MORTGAGE,90000,Source Verified,01-11-2014,Fully Paid,Debt consolidation,TX,20.44,30186.88,0,01-12-2015,,Individual,,0,187668,,2,Cash
25000,36 months,14.31,Mail/Media Services Supervisor,8 years,MORTGAGE,112000,Source Verified,01-11-2014,Fully Paid,Debt consolidation,NY,14.68,30875.665517858,0,01-11-2017,,Individual,,0,369749,,1,Cash
22000,36 months,17.14,Movie Agent,10+ years,MORTGAGE,330000,Verified,01-11-2014,Fully Paid,Other,CA,13.46,23628.68,0,01-04-2015,,Individual,,0,1399445,,1,Cash
4800,36 months,6.99,director,3 years,MORTGAGE,160000,Not Verified,01-11-2014,Fully Paid,Credit card refinancing,MN,5.72,5297.0348420497,0,01-02-2017,,Individual,,0,19694,,2,Cash
16800,60 months,15.99,Senior Business Development Manager,2 years,OWN,180000,Source Verified,01-11-2014,Fully Paid,Debt consolidation,NJ,12.82,19667.97,0,01-01-2016,,Individual,,0,470018,,1,Cash
30000,36 months,8.67,Sales Person,3 years,MORTGAGE,180000,Verified,01-11-2014,Fully Paid,Credit card refinancing,LA,22.3,34149.1344249728,0,01-11-2017,,Individual,,0,287588,,4,Cash
14500,36 months,21.99,Administrative Assistant 3,10+ years,RENT,33000,Verified,01-11-2014,Fully Paid,Debt consolidation,TN,18,19785.3277042352,0,01-09-2017,,Individual,,0,44520,,0,Cash
30000,36 months,14.31,Radiation Therapist,7 years,RENT,85000,Source Verified,01-11-2014,Charged Off,Debt consolidation,MA,13.4,3575.13,0,01-01-2015,,Individual,,0,45969,,0,Cash
35000,36 months,10.49,Senior Director,6 years,RENT,180000,Verified,01-11-2014,Fully Paid,Debt consolidation,NY,15.73,40926.679854887,0,01-11-2017,,Individual,,0,77650,,0,Cash
7000,36 months,10.49,Service Consultant,< 1 year,RENT,35000,Not Verified,01-11-2014,Fully Paid,Credit card refinancing,MI,27.57,8184.0162325993,0,01-11-2017,37,Individual,,0,46904,,0,Cash
4200,36 months,12.99,Administrative Assistant,< 1 year,MORTGAGE,31200,Not Verified,01-11-2014,Charged Off,Debt consolidation,GA,30.31,2509.47,0,01-03-2016,,Individual,,0,91185,,4,Cash
5000,36 months,9.49,Member Services Director,7 years,RENT,70000,Not Verified,01-11-2014,Fully Paid,Debt consolidation,VA,24.85,5762.4024938855,0,01-11-2017,,Individual,,0,47223,,0,Cash
30000,60 months,11.44,Applications System Analysist,7 years,MORTGAGE,82000,Verified,01-11-2014,Current,Debt consolidation,TX,25.52,33555.21,0,01-02-2019,,Individual,,0,275649,,2,Cash
24000,36 months,9.49,Educator,8 years,RENT,75000,Source Verified,01-11-2014,Fully Paid,Debt consolidation,CT,25.44,27647.1123918432,0,01-11-2017,,Individual,,0,78974,,0,Cash
30000,60 months,13.66,Research Technician,10+ years,MORTGAGE,67000,Verified,01-11-2014,Current,Credit card refinancing,OH,24.29,35342.46,0,01-02-2019,,Individual,,0,194138,,2,Cash
8225,36 months,15.59,Service Director,< 1 year,RENT,72000,Source Verified,01-11-2014,Fully Paid,Credit card refinancing,NC,13.23,9113.73,0,01-12-2015,,Individual,,0,45591,,0,Cash
21725,60 months,20.99,Sales Account Manager,2 years,MORTGAGE,60000,Verified,01-11-2014,Fully Paid,Debt consolidation,HI,26.16,33560.7166257374,0,01-04-2018,,Individual,,0,375851,,1,Cash
12000,60 months,12.39,Personal Coach,10+ years,RENT,65000,Source Verified,01-11-2014,Fully Paid,Debt consolidation,MA,15.79,14554.0316220206,0,01-12-2016,,Individual,,0,32035,,0,Cash
19200,36 months,13.66,home based agent,< 1 year,RENT,38519,Verified,01-12-2014,Fully Paid,Credit card refinancing,NY,38.06,21795.6,0,01-02-2016,,Individual,,0,36784,,0,Cash
19000,36 months,8.19,IT Storage & Virtualization Admin,1 year,MORTGAGE,100000,Not Verified,01-11-2014,Fully Paid,Debt consolidation,TX,29.58,20885.74,0,01-05-2016,,Individual,,0,242072,,3,Cash
12000,36 months,12.39,apprentice painter,< 1 year,RENT,45000,Source Verified,01-11-2014,Charged Off,Debt consolidation,IL,20.53,4918.38,0,01-07-2015,,Individual,,0,78348,,2,Cash
12450,60 months,19.24,security,1 year,RENT,36000,Source Verified,01-12-2014,Charged Off,Debt consolidation,MD,9.23,11797.05,0,01-10-2017,30,Individual,,0,49725,,0,Cash
11000,36 months,11.99,Route sales,10+ years,OWN,53000,Verified,01-11-2014,Fully Paid,Debt consolidation,TX,6.32,11080.6,0,01-12-2014,,Individual,,0,9566,,0,Cash
5700,36 months,7.49,Board Certified Assistant Behavior Analy,6 years,MORTGAGE,28000,Source Verified,01-11-2014,Fully Paid,Credit card refinancing,FL,7.6,6380.3346444559,0,01-10-2017,66,Individual,,0,12541,,4,Cash
11850,60 months,19.99,Sales/ Customer Service Rep,3 years,RENT,33000,Source Verified,01-11-2014,Fully Paid,Debt consolidation,MA,31.16,16213.7235508566,0,01-12-2016,,Individual,,0,57866,,0,Cash
5000,36 months,8.19,customer service area supervisor,6 years,RENT,28000,Source Verified,01-11-2014,Fully Paid,Credit card refinancing,OH,24.22,5639.0559165205,0,01-09-2017,89,Individual,,0,31514,,2,Cash
24450,60 months,22.99,Staff manager,10+ years,OWN,68000,Source Verified,01-11-2014,Current,Debt consolidation,IL,14.93,35152.9,0,01-02-2019,,Individual,,0,174291,,3,Cash
26400,36 months,11.99,Treasury Manager,9 years,MORTGAGE,73000,Source Verified,01-11-2014,Fully Paid,Credit card refinancing,PA,29.72,29465.24,0,01-12-2015,,Individual,,0,154561,,1,Cash
18000,60 months,19.24,Fedral Acquistion Program Project Manger,10+ years,MORTGAGE,125000,Source Verified,01-11-2014,Fully Paid,Debt consolidation,MD,11.41,25575.198734579,0,01-07-2017,55,Individual,,0,364336,,1,Cash
8000,36 months,6.49,Accounting Admin,2 years,MORTGAGE,30000,Source Verified,01-11-2014,Fully Paid,Credit card refinancing,NM,9.76,8819.816117152,0,01-11-2017,,Individual,,0,7725,,3,Cash
21350,60 months,12.99,Finance rep,7 years,MORTGAGE,45000,Source Verified,01-11-2014,Fully Paid,Debt consolidation,PA,26.03,28057.2554926728,0,01-02-2018,,Individual,,0,185299,,4,Cash
25000,60 months,10.49,Optometrist,8 years,MORTGAGE,192000,Source Verified,01-11-2014,Current,Credit card refinancing,MI,7.79,27384.16,0,01-02-2019,30,Individual,,0,58783,,0,Cash
24000,60 months,11.99,production technician,10+ years,MORTGAGE,56000,Source Verified,01-11-2014,Current,Credit card refinancing,PA,39.16,27189.28,0,01-02-2019,,Individual,,0,76432,,0,Cash
10000,36 months,6.03,Data Scientist,1 year,MORTGAGE,75000,Not Verified,01-11-2014,Fully Paid,Debt consolidation,GA,5.56,10932.9845098169,0,01-10-2017,,Individual,,0,244623,,1,Cash
10125,60 months,17.86,Communications IT,7 years,MORTGAGE,46000,Verified,01-11-2014,Charged Off,Debt consolidation,AZ,25.57,4117.58,0,01-10-2015,,Individual,,0,58110,,0,Cash
6000,36 months,13.66,Case manager,4 years,RENT,35000,Not Verified,01-11-2014,Fully Paid,Debt consolidation,WA,29.98,7344.236737483,0,01-12-2017,,Individual,,0,42757,,0,Cash
7125,36 months,19.24,security,1 year,OWN,20000,Source Verified,01-11-2014,Fully Paid,Other,OK,13.57,9428.4287729895,0,01-11-2017,,Individual,,0,3489,,0,Cash
35000,60 months,12.99,,n/a,MORTGAGE,87082.92,Verified,01-11-2014,Current,Credit card refinancing,NJ,28.24,40579.92,0,01-02-2019,,Individual,,0,463373,,6,Cash
17750,60 months,25.83,Water dept,2 years,RENT,50000,Source Verified,01-11-2014,Fully Paid,Debt consolidation,MI,23.79,25357.580000772,0,01-09-2016,,Individual,,0,42985,,0,Cash
10000,36 months,12.39,IT Security Officer,7 years,MORTGAGE,157000,Source Verified,01-11-2014,Fully Paid,Debt consolidation,MD,10.51,11995.2742572751,0,01-09-2017,,Individual,,0,39338,,3,Cash
15000,36 months,11.99,Certified Occupational Therapy Assistant,2 years,MORTGAGE,73000,Source Verified,01-11-2014,Fully Paid,Credit card refinancing,NY,25.73,17905.6385864903,0,01-12-2017,,Individual,,0,163166,,1,Cash
5275,36 months,12.39,Valuation Supervisor,3 years,MORTGAGE,67500,Not Verified,01-11-2014,Charged Off,Credit card refinancing,TX,20.87,3609.44,0,01-06-2016,,Individual,,0,361425,,5,Cash
10000,60 months,12.39,hvacr tech,< 1 year,MORTGAGE,59000,Not Verified,01-11-2014,Fully Paid,Debt consolidation,PA,13.38,13035.4558649332,0,01-06-2018,,Individual,,0,161086,,4,Cash
8000,36 months,6.49,Delivery Driver,2 years,RENT,30000,Not Verified,01-11-2014,Fully Paid,Credit card refinancing,FL,14.46,8819.8161171548,0,01-11-2017,,Individual,,0,11828,,0,Cash
28000,36 months,6.03,"Vice President, Communications",3 years,RENT,94000,Source Verified,01-11-2014,Fully Paid,Credit card refinancing,AK,14.82,30397.1695576892,0,01-03-2017,,Individual,,0,54635,,0,Cash
21000,36 months,12.99,VICE President,2 years,MORTGAGE,250000,Source Verified,01-11-2014,Fully Paid,Debt consolidation,TX,8.61,25453.7634278834,0,01-11-2017,,Individual,,0,482238,,3,Cash
18000,60 months,12.99,Managing Attorney,2 years,RENT,125000,Source Verified,01-11-2014,Current,Debt consolidation,CA,26.52,20856.99,0,01-02-2019,,Individual,,0,176078,,0,Cash
19300,36 months,12.99,Fuul-Time Dealer,6 years,MORTGAGE,51300,Not Verified,01-11-2014,Fully Paid,Debt consolidation,FL,15.98,23321.6541974749,0,01-07-2017,,Individual,,0,304505,,1,Cash
1200,36 months,14.99,Retail clerk,< 1 year,RENT,21000,Verified,01-11-2014,Fully Paid,Other,FL,3.31,1285.03,0,01-05-2015,,Individual,,0,1423,,0,Cash
6075,36 months,7.49,,n/a,RENT,34005,Source Verified,01-11-2014,Fully Paid,Debt consolidation,LA,24.85,6796.8333213209,0,01-11-2017,,Individual,,0,8269,,0,Cash
25000,60 months,16.49,General Manager,10+ years,MORTGAGE,64000,Verified,01-11-2014,Fully Paid,Debt consolidation,DE,8.66,32960.9634930115,0,01-03-2017,,Individual,,0,176045,,2,Cash
6000,36 months,7.49,Test Engineer,< 1 year,RENT,55000,Not Verified,01-11-2014,Fully Paid,Debt consolidation,GA,11.74,6715.4501084394,0,01-11-2017,,Individual,,0,30376,,0,Cash
20000,36 months,10.49,Clinical Manager,10+ years,MORTGAGE,97000,Source Verified,01-11-2014,Fully Paid,Debt consolidation,IL,21.22,22891.4300000144,0,01-10-2016,,Individual,,0,233426,,5,Cash
12000,36 months,10.49,,n/a,MORTGAGE,60000,Verified,01-11-2014,Fully Paid,Debt consolidation,IN,38.31,14004.8887037661,0,01-09-2017,62,Individual,,0,167599,,2,Cash
35000,36 months,8.67,"Director, Business Development",2 years,MORTGAGE,153000,Verified,01-11-2014,Fully Paid,Debt consolidation,NY,27.16,38961.7800006996,0,01-08-2016,,Individual,,0,394086,,5,Cash
12075,36 months,9.49,Regional VP of Sales,2 years,MORTGAGE,68000,Not Verified,01-11-2014,Fully Paid,Debt consolidation,MA,8.61,13605.570003736,0,01-09-2016,,Individual,,0,542394,,3,Cash
20000,60 months,10.49,Regulatory Project Manager,2 years,RENT,130000,Source Verified,01-11-2014,Current,Debt consolidation,MD,10.06,21901.3,0,01-02-2019,,Individual,,0,219386,,0,Cash
8900,36 months,11.99,Network Engineer,2 years,OWN,67000,Verified,01-11-2014,Fully Paid,Debt consolidation,FL,24.86,10631.408236281,0,01-11-2017,28,Individual,,0,55673,,0,Cash
10400,36 months,16.49,Store Manager,10+ years,MORTGAGE,50000,Not Verified,01-11-2014,Fully Paid,Debt consolidation,MA,17.45,13253.9802277403,0,01-10-2017,,Individual,,0,319351,,1,Cash
12000,36 months,6.49,District Manager,6 years,MORTGAGE,110000,Not Verified,01-11-2014,Fully Paid,Home improvement,GA,21.12,13231.8891763017,0,01-11-2017,,Individual,,0,176079,,1,Cash
10000,60 months,19.24,Nurse,8 years,MORTGAGE,120000,Verified,01-11-2014,Fully Paid,Other,CA,2.58,12599.09,0,01-05-2016,,Individual,,0,5401,,0,Cash
16000,36 months,10.49,Accountant,3 years,RENT,55000,Source Verified,01-11-2014,Fully Paid,Debt consolidation,NV,26.12,18193.7300000398,0,01-08-2016,22,Individual,,0,63696,,5,Cash
7000,36 months,15.59,IT Program Manager,10+ years,MORTGAGE,132000,Verified,01-11-2014,Fully Paid,Business,CA,0.65,7973.75,0,01-11-2015,,Individual,,0,3488,,2,Cash
10000,36 months,8.67,Technical Sales Representative,2 years,RENT,99438,Source Verified,01-11-2014,Fully Paid,Debt consolidation,UT,9.64,10207.08,0,01-02-2015,9,Individual,,0,49265,,0,Cash
10000,36 months,14.99,Hourly Associate,10+ years,MORTGAGE,36000,Verified,01-11-2014,Fully Paid,Credit card refinancing,CA,30.67,11606.02,0,01-02-2016,,Individual,,0,121004,,5,Cash
17600,60 months,17.14,sales,< 1 year,RENT,70000,Verified,01-11-2014,Fully Paid,Debt consolidation,CA,12.1,17842.74,0,01-12-2014,,Individual,,0,122880,,0,Cash
16000,36 months,6.99,Teacher,10+ years,MORTGAGE,77000,Not Verified,01-11-2014,Fully Paid,Debt consolidation,OR,16.93,17767.006673498,0,01-11-2017,,Individual,,0,396753,,9,Cash
4000,36 months,11.99,Analyst,2 years,RENT,72000,Not Verified,01-11-2014,Fully Paid,Debt consolidation,TX,19,4696.9500000105,0,01-12-2016,,Individual,,0,31350,,0,Cash
6000,36 months,14.31,Accountant,< 1 year,RENT,30000,Verified,01-11-2014,Fully Paid,Credit card refinancing,CA,21.4,7199.47,0,01-10-2016,29,Individual,,0,12270,,0,Cash
25000,60 months,17.14,Ammunition Tech,10+ years,RENT,80808,Source Verified,01-11-2014,Charged Off,Debt consolidation,WA,33.06,26691.06,0,01-04-2018,,Individual,,0,89780,,0,Cash
7500,36 months,23.99,Audit Team,< 1 year,OWN,15000,Verified,01-11-2014,Fully Paid,Debt consolidation,NY,7.52,10595.2820417764,0,01-12-2017,,Individual,,0,2255,,0,Cash
5000,36 months,12.39,Detective,10+ years,OWN,150000,Not Verified,01-11-2014,Fully Paid,Home improvement,NJ,26.69,5979.1115211914,0,01-05-2017,,Individual,,0,557338,,4,Cash
28000,36 months,6.99,President,10+ years,MORTGAGE,170000,Source Verified,01-11-2014,Fully Paid,Credit card refinancing,GA,17.92,29879.12,0,01-01-2016,,Individual,,0,782206,,5,Cash
8000,36 months,8.19,warehouse,< 1 year,MORTGAGE,38000,Not Verified,01-11-2014,Fully Paid,Debt consolidation,MN,11.75,8211.72,0,01-03-2015,57,Individual,,0,170435,,3,Cash
8000,36 months,12.39,President,10+ years,RENT,135000,Not Verified,01-11-2014,Charged Off,Debt consolidation,FL,14.7,3362.32,0,01-08-2015,,Individual,,0,83924,,0,Cash
28500,60 months,24.5,Police Corporal,10+ years,MORTGAGE,75000,Source Verified,01-11-2014,Current,Debt consolidation,CO,26.2,42159.6,0,01-02-2019,,Individual,,0,131294,,2,Cash
13500,60 months,10.49,Unit Clerk,5 years,RENT,39000,Source Verified,01-11-2014,Fully Paid,Debt consolidation,NY,23.42,16854.4362306113,0,01-02-2018,,Individual,,0,18037,,0,Cash
